"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"368","2020-P","1135",335.185558911124,"Grottschreiber, Viola","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","569.9 Moeller","636 Minor",248.985490809772,348.504477144133,0,"Jack O'Lantern",10,152.037488037615,"light"
"369","2017-P","EXH",1192.20592367591,"Breuel, Hans Albrecht","Knopp-Labach","Rhineland-Palatinate","Germany","Gartenbauschule Langenlois","2145 McMullen","1756 Howell/Jolivette",403.03177798416,1245.16380574268,NA,"Wolf",10,540.775069332003,"medium"
"370","2017-P","520",947.08716250283,"Daumichen, Peter","Fuerstenwalde","Other","Germany","Europameisterschaft im Kurbiswiegen","1495 Stelts","2145 McMullen",344.360618867806,917.887727953145,0,"Big Max",10,429.591160213984,"medium"
"371","2017-P","1018",574.005750783163,"Langheim, Oliver","Jessen","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg","1695 DeSwert 2014","self",297.662143311511,579.833791811836,0,"Dill's Atlantic",10,260.364416509236,"light"
"372","2014-P","1255",426.629577915426,"Puchner, Thomas",NA,"Lower Austria","Austria","Austrian Weigh-off",NA,NA,NA,0,0,"Atlantic Giant",10,193.515763505814,"light"
"373","2019-P","1268",337.664138462997,"Skobowsky, Dieter","Unterwellenborn","Thuringia","Germany","Tharinger Meisterschaft","2095 Willemijns 2016",NA,251.412900685342,354.476038504795,0,"Howden",10,153.161751893708,"light"
"374","2016-P","1562",128.451024299535,"Schwllenuss, Norbert","Trusetal","Thuringia","Germany","Tharinger Meisterschaft","unknown",NA,174.862338125269,133.479570836381,0,"Atlantic Giant",10,58.2643570140748,"light"
"375","2016-P","497",1113.18368895484,"Goedel, Markus","Nuthetal","Brandenburg","Germany","Saechsische Meisterschaft im Kurbiswiegen",NA,"open",376.104962414612,992.996897319126,3.84027679772257,"Rouge Vif d’Etampes",10,504.931215840405,"medium"
"376","2014-P","992",592.449024865878,"Pascal, Guin",NA,"Other","France","Le Potager Extraordinaire","1313 Metsa",NA,294.113493023865,605.885976493708,0,"Big Max",10,268.730138086963,"light"
"377","2017-P","1497",138.2006232603,"Eckhardt, Stephan","Falkensee","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,167.763048308098,125.082623594827,15.7852316381939,"Casper",10,62.6866971058861,"light"
"378","2016-P","756",798.70923816783,"Hoefler, Norbert","Wien","Vienna","Austria","Austrian Weigh-off","1866 Cutrupi","self",334.337152093251,848.949671303803,0,"Cinderella",10,362.288120759022,"light"
"379","2015-P","1212",524.736260585679,"Wuersching, Mathias","Osterburg","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,289.814189543662,575.415255436605,0,"Champion",10,238.01616991158,"light"
"380","2017-P","482",1147.40792884058,"Baumueller, Christian","Emmendingen","Baden-Wuerttemberg","Germany","Early Weigh-off Ludwigsburg","800 MC Mullen","self",347.037003228205,1097.04866875841,0,"Wolf",10,520.455057258658,"medium"
"381","2015-P","1359",437.881087118953,"Dobbelstein, Liam","Kadelburg","Other","Germany","Early Weigh-off Ludwigsburg",NA,NA,273.78854308426,444.380491327234,0,"Rouge Vif d’Etampes",10,198.61935806846,"light"
"382","2013-P","273",1054.79137557718,"Geisler, Roland","Erkner","Other","Germany","Hofgut Sickertshofen","1495 Stelts","1422 BBW",350.365867409827,969.344226840985,6.71061953979661,"Howden",10,478.444929630804,"medium"
"383","2020-P","1287",138.199045818935,"Olsen, Owen","Kloster Lehnin","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,181.471448809958,124.415134951237,8.19970863748463,"Autumn Gold",10,62.6859815911024,"light"
"384","2017-P","1210",415.737625182407,"Rohrdiek, Mike",NA,"Thuringia","Germany","Tharinger Meisterschaft","1641.4 Montgomery 11","self",266.131320314294,424.625875192286,0,"Dill's Atlantic",10,188.575260881738,"light"
"385","2021-P","921",500.931528816403,"Goell, Johannes","Doberlog Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,258.803814420759,439.032486204384,8.95037784759328,"Rouge Vif d’Etampes",10,227.21853401889,"light"
"386","2021-P","354",1248.75319576445,"Pascal, Denis",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant","2200 geddes",NA,369.077405082342,1254.1707121518,0.964778294794835,"Spirit",10,566.424459573189,"medium"
"387","2016-P","1506",176.433979138214,"Busch, Andreas","Hemmingen","Baden-Wuerttemberg","Germany","Early Weigh-off Ludwigsburg",NA,NA,191.009445993724,172.345947296724,9.24507651139828,"Cinderella",10,80.0290414652606,"light"
"388","2017-P","1293",330.111250775972,"Rudorfer, Martin","Dietenhofen","Bavaria","Germany","Early Weigh-off Ludwigsburg","1872 Willemijns","open",245.394522070858,341.839236806018,0,"Autumn Gold",10,149.735822461975,"light"
"389","2017-P","707",856.655051036523,"Jany, Sebastian","Einhausen","Hesse","Germany","Austrian Weigh-off","568,8 Weishaeupl 15","907 Young",366.14594700819,1021.30874442584,0,"Early Giant",10,388.571877909758,"light"
"390","2013-P","919",483.561411535617,"Sameith, Christina","Kirchheim","Other","Germany","Tharinger Meisterschaft","unknown","open",286.831636284908,514.374224185794,NA,"Autumn Gold",10,219.339587781264,"light"
"391","2016-P","1305",363.935767936797,"Williams, Stephan","Hemmingen","Baden-Wuerttemberg","Germany","Early Weigh-off Ludwigsburg",NA,NA,260.948874002434,409.700538288038,0,"Howden",10,165.078352849988,"light"
"392","2016-P","816",800.212123296846,"Karkos, Udo","Weingarten","Rhineland-Palatinate","Germany","Gartenbauschule Langenlois","1725 Harp","sib",358.878138711959,875.91805717247,0,"Atlantic Giant",10,362.969817430463,"light"
"393","2020-P","EXH",1049.8081539605,"Kirsche, Mareen","Alfter","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1177 Goell","1177 Goell",355.630766720761,1033.64887466125,0,"Big Moose",10,476.184580171251,"medium"
"394","2013-P","1427",127.922397648806,"Goedel, Markus","Sigmaningendorf","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,174.873340661821,128.449675098587,0,"Casper",10,58.0245761943173,"light"
"395","2013-P","509",812.306114955868,"Pierre Marie, Paquet",NA,"Other","France","Le Potager Extraordinaire","1680 Tanner",NA,315.972307167925,778.354590789055,10.8067125864097,"Rouge Vif d’Etampes",10,368.455555295062,"light"
"396","2013-P","374",944.367101161598,"Langheim, Oliver","Kirchheim","Other","Germany","Schweizer Meisterschaft im Kurbiswagen","1560 Meier",NA,360.216004606359,915.779007093836,0,"Casper",10,428.357362150092,"medium"
"397","2017-P","1276",376.820054883705,"Blaimschain, Karl","Nonndorf","Lower Austria","Austria","Austrian Weigh-off","951 Mathias 15",NA,0,NA,0,"Spirit",10,170.922562334809,"light"
"398","2020-P","839",632.195040419803,"Reis, Martin","Erkner","Other","Germany","Deutsche Meisterschaft im Kurbiswiegen",NA,NA,301.960988816977,552.205781328034,2.89477299291141,"Early Giant",10,286.758612774099,"light"
"399","2020-P","553",1038.71962050367,"Grabmayer, Manfred","Riederberg","Vienna","Austria","Leiserberge Weigh-off","1080 Melka","1594 Melka",359.875774021472,1111.44433995926,0,"Big Moose",10,471.1549101035,"medium"
"400","2013-P","172",1302.2688645723,"Strauss, Margitta","Burg","Other","Germany","Tharinger Meisterschaft","821 Eckardt 11","sibb",396.714435704295,1234.21794435434,3.12084635868247,"Early Giant",10,590.698738819079,"medium"
"401","2017-P","514",999.324085875999,"Friedl, Team","Berndorf","Lower Austria","Austria","Austrian Weigh-off","Gehweiler 16","Cutrupi 16",357.316573132735,1180.09882709664,0,"Casper",10,453.285410760666,"medium"
"402","2018-P","567",1074.35066296551,"Poeschel, Jan","Dietenhofen","Bavaria","Germany","Wiegemeisterschaft Berlin/Brandenburg","1100.1 Goedel 2016","open",343.228828360457,862.725237918963,NA,"Early Giant",10,487.316865915851,"medium"
"403","2021-P","1157",238.441242921946,"Heavy East, Team","Ruebeland","Saxony-Anhalt","Germany","GPC Kurbiswagen Sachsen-Anhalt",NA,NA,212.642772260305,240.305603428887,0,"Connecticut Field",10,108.155040259451,"light"
"404","2014-P","1659",117.081606085045,"Karkos, Udo","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","unknown","open",186.04221131494,155.7592491811,0,"Rouge Vif d’Etampes",10,53.1072798673276,"light"
"405","2014-P","EXH",937.198960226198,"Skobowsky, Marc","Oberaden","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","978.9 Goell 2013","1872 Wallace 2012",348.045648085047,912.069046841504,2.86464115481394,"Dill's Atlantic",10,425.105950766922,"light"
"406","2018-P","1543",228.688282102796,"Schwarz, Christoph","Potsdam","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,"1690.9 Luetjens 2017",198.515348454147,226.530560588564,0,"Atlantic Giant",10,103.731175255571,"light"
"407","2020-P","501",928.918896530494,"Meslier, Robert",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant",NA,NA,338.423821809335,948.292815444521,3.93826986846565,"Cinderella",10,421.35018011506,"light"
"408","2014-P","817",744.218672374806,"Goell, Johannes","Bonn","North Rhine-Westphalia","Germany","Gartenbauschule Langenlois","1662 Stelts 09","open",NA,830.302621162191,0,"Champion",10,337.571636039833,"light"
"409","2020-P","1016",432.373946381033,"Wittmann, Dennis","Baerwalde","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,275.37299599615,440.901309239093,0,"Cinderella",10,196.121363086865,"light"
"410","2019-P","1023",504.348682014455,"Pascal, Guin",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant",NA,NA,327.033339293208,735.844934946004,0,"Casper",10,228.768527372301,"light"
"411","2016-P","EXH",100.881016694838,"Tom, Brault",NA,"Other","France","Le Potager Extraordinaire",NA,NA,0,0,0,"Howden",10,45.7588221246449,"light"
"412","2019-P","991",557.646814964004,"Belusa, Olivia","Michendorf","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1347 Lueders 2018","self",274.651514740727,480.785692092112,15.6090588270671,"Big Max",10,252.944134093153,"light"
"413","2016-P","1156",504.545225673377,"Wild, Andreas","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1714 Lueders 2015",NA,281.389060786501,508.06076473624,0,"Casper",10,228.857678003638,"light"
"414","2013-P","919",495.548773683325,"Schroeder , Volkmar","Knopp-Labach","Other","Germany","Tharinger Meisterschaft","unknown","open",300.691224959882,536.927796919258,NA,"Big Max",10,224.776959352567,"light"
"415","2019-P","827",658.357402849737,"Olsen, Owen","Kadelburg","Other","Germany","Deutsche Meisterschaft im Kurbiswiegen",NA,NA,302.430471774921,730.999455954695,0,"Big Moose",10,298.625651073418,"light"
"416","2016-P","1174",490.289380814482,"Rochlitz, Andre",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen",NA,NA,275.301364476681,498.718825983183,0,"Prizewinner",10,222.391340822402,"light"
"417","2017-P","1512",124.278854813674,"Wanker, Nicolas","Pruggern","Styria","Austria","Austrian Weigh-off","94,8 Vogl 16",NA,0,0,0,"Champion",10,56.3718943126442,"light"
"418","2015-P","1144",539.265890975953,"Mitschke, Norbert",NA,"Other","Germany","Hofgut Sickertshofen","1395,5 Lueders 14","1395,5 Lueders 14",277.761767477527,563.890138645382,0,"Connecticut Field",10,244.606694019564,"light"
"419","2016-P","1601",101.513476236529,"Joebstl, Horst","Retz","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Casper",10,46.0457007130798,"light"
"420","2013-P","1401",168.143487032785,"Schwellnuss, Norbert","Michelsdorf","Other","Germany","Legoland","unknown","unknown",189.516284599027,152.104610078728,6.71412494208351,"Big Moose",10,76.2685405701748,"light"
"421","2017-P","646",916.073799694542,"Hoeller, David",NA,"Rhineland-Palatinate","Germany","Gartenbauschule Langenlois","1916 Barron 2014","Open",350.847876438712,877.899761354932,0,"Champion",10,415.523746951046,"light"
"422","2013-P","1015",449.845004827927,"Kuehnast, Christina","Erkner","Other","Germany","Legoland","1156BBW","unknown",271.419809160685,440.89615460376,0,"Early Giant",10,204.046095429909,"light"
"423","2020-P","456",1069.70899149772,"Goedel, Markus","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof",NA,"1177 Goell",361.638440119615,1036.32392466059,3.98426582892778,"Autumn Gold",10,485.211440871434,"medium"
"424","2016-P","1319",349.160502671058,"Wuestenhagen, Heiko","Schoenau Berzdorf","Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen",NA,NA,278.310297658829,424.070509886743,0,"Big Moose",10,158.37641072757,"light"
"425","2014-P","1021",643.311071423769,"Auzinger, Birgit","Adelshausen","Other","Germany","Early Weigh-off Ludwigsburg","1381 Checkon","1756 Lancaster",316.954505599818,NA,0,"Champion",10,291.80075550925,"light"
"426","2013-P","1087",369.49629077094,"Strauch, Ronny","Werder","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1106 Haase 2012","self",253.512858241528,368.459702709318,3.8287651635382,"Big Max",10,167.600561523372,"light"
"427","2018-P","752",850.0275552703,"Pineau, Jonathan",NA,"Other","France","Le Potager Extraordinaire",NA,NA,368.000047118974,949.333842959731,0,"Prizewinner",10,385.565698850166,"light"
"428","2015-P","670",1001.25550386203,"Andres, Norbert","Bonn","North Rhine-Westphalia","Germany","Europameisterschaft im Kurbiswiegen","944 Karkos 14","1399 Christensen 14",356.088168004366,961.053720758168,0,"Champion",10,454.161486507787,"medium"
"429","2021-P","410",1012.64670454337,"Langheim, Oliver","Oeffingen","Baden-Wuerttemberg","Germany","Deutsche Meisterschaft im Kurbiswiegen","2226.7 Boonen 2018",NA,361.17193332006,1199.05315505617,0,"Howden",10,459.328444007236,"medium"
"430","2016-P","1220",487.868319986223,"Krueger, Marcel","Herzberg","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,274.140649254908,454.741894176476,0.99105564138494,"Atlantic Giant",10,221.293166999191,"light"
"431","2017-P","665",894.027491838432,"Wuersching, Matthias","Alfter","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1443 Weisshaeupl","open",362.659648057527,959.51139506707,0,"Big Max",10,405.523718077978,"light"
"432","2019-P","1455",193.525401815165,"Schwellnus, Christiane","Dietenhofen","Bavaria","Germany","Bayrische Meisterschaft Kurbiswiegen","unknow","unknow",198.03444890079,191.699112767965,3.10213335163596,"Big Max",10,87.7815740601443,"light"
"433","2017-P","833",736.167200758016,"Palubitzki, Heiko","Wusterwitz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1682.1 Lueders 2016","657 Daumichen 2016",318.75016604298,777.337480159288,0,"Spirit",10,333.91955292623,"light"
"434","2021-P","809",599.132283491117,"Lueders, Sebastian","Suenna","Thuringia","Germany","Tharinger Meisterschaft","1603.9 Wuersching","open",315.461657346751,680.358928699776,0,"Prizewinner",10,271.761610733303,"light"
"435","2020-P","124",1603.20432634729,"Puchner, Ulrike","Kleinhadersdorf","Lower Austria","Austria","Austrian Weigh-off","2226.7 Boonen","2075.5 Conolly",440.92122542218,1678.75865927352,0,"Cinderella",10,727.200656796521,"medium"
"436","2019-P","1719",28.3377198378419,"Markl, Michael","Tulln","Lower Austria","Austria","Leiserberge Weigh-off",NA,NA,0,0,0,"Spirit",10,12.8537630166864,"light"
"437","2019-P","1359",273.524500726165,"Klein, Hubert","Kleinhadersdorf","Lower Austria","Austria","Gartenbauschule Langenlois","Blaimschein 2017",NA,240.337380421556,289.302288017432,0,"Howden",10,124.068525333383,"light"
"438","2015-P","48",1616.8647477137,"Sobolewski, Nadine","Putlitz","Brandenburg","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1395 Lueders 2014","1730 Werner 2012",437.124101340074,1762.2766317018,0,"Rouge Vif d’Etampes",10,733.396914644953,"medium"
"439","2013-P","738",618.419257091033,"Baer, Robert","Steinheim","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1160 Stevens 08","1357 Helsel",290.070058019664,630.20498863593,0.963147242750317,"Casper",10,280.510027662436,"light"
"440","2013-P","1038",403.838781873027,"Lehmann, Hannes","39279 Hobeck","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,265.966351880375,491.776789771663,0,"Casper",10,183.17804074735,"light"
"441","2014-P","EXH",518.455834379563,"Borchers, Matthias","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","978 Goell 2013","open",276.752644461884,469.836006768631,12.9595889860436,"Spirit",10,235.167418827895,"light"
"442","2016-P","1279",394.525552898288,"Melka, Friedrich","Walperbach","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Blue Hubbard",10,178.95363459024,"light"
"443","2018-P","688",851.612525257204,"Team, Donauland Kompost","Riederberg","Lower Austria","Austria","Austrian Weigh-off","Howell/Jolivette",NA,339.278514667365,820.562425805731,0,"Atlantic Giant",10,386.284628556466,"light"
"444","2020-P","576",884.779356058017,"Frommelt, David Jakob","Tapfheim","Bavaria","Germany","Deutsche Meisterschaft im Kurbiswiegen","1747 THW","open",348.420692262831,903.969522360238,0,"Howden",10,401.328837673068,"light"
"445","2014-P","933",620.257282512014,"Puchner, Thomas","Langenlois","Lower Austria","Austria","Austrian Weigh-off","2032 Mathison","open",314.317774700344,685.932552957835,0,"Howden",10,281.343741289189,"light"
"446","2021-P","449",1077.83410693201,"Langheim, Oliver","Priessen","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,360.635451826526,1163.61285075601,0,"Connecticut Field",10,488.896928231505,"medium"
"447","2021-P","884",525.781162908945,"Cardot, Celine",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant",NA,NA,NA,446.968929160513,7.0759257308561,"Jack O'Lantern",10,238.490129246194,"light"
"448","2020-P","1365",60.9496638761426,"Lueders, Sebastian",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","unknown","open",136.283013907163,71.6639977887879,0,"Cinderella",10,27.6462799369073,"light"
